sequence_name,is_uk,is_cog_uk,central_sample_id,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,uk_lineage,del_lineage,phylotype,lineage,SH-alrt,UFbootstrap,lineages_version,status,note,sequencing_centre
_England_NORW-3145ABF_2022_,Y,Y,NORW-3145ABF,,2022-01-13,107,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314198E_2022_,Y,Y,NORW-314198E,,2022-01-13,107,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31459B0_2022_,Y,Y,NORW-31459B0,,2022-01-13,107,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.8.7.15.1.26.9.1.1.1.3.1.4.4,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313F3FA_2022_,Y,Y,NORW-313F3FA,,2022-01-12,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.357,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3148F0A_2022_,Y,Y,NORW-3148F0A,,2022-01-04,106,UK,UK-ENG,Y,,,UK25797,del_trans_183218,UK25797_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31402CF_2022_,Y,Y,NORW-31402CF,,2022-01-09,107,UK,UK-ENG,Y,,,UK40162,del_trans_170498,UK40162_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-313F4F9_2022_,Y,Y,NORW-313F4F9,,2022-01-12,107,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313AC18_2022_,Y,Y,NORW-313AC18,,2022-01-17,108,UK,UK-ENG,Y,,,UK29633,del_trans_480909,UK29633_1.1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-314BD6A_2022_,Y,Y,NORW-314BD6A,,2022-01-15,107,UK,UK-ENG,Y,,,UK26238,del_trans_350277,UK26238_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-31431E6_2022_,Y,Y,NORW-31431E6,,2022-01-12,107,UK,UK-ENG,Y,,,UK52059,del_trans_463435,UK52059_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314B7B5_2022_,Y,Y,NORW-314B7B5,,2022-01-05,106,UK,UK-ENG,Y,,,UK51330,del_trans_258689,UK51330_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314E4DE_2022_,Y,Y,NORW-314E4DE,,2022-01-10,107,UK,UK-ENG,Y,,,UK51330,del_trans_258689,UK51330_1.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-314A9A7_2022_,Y,Y,NORW-314A9A7,,2022-01-13,107,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1.45,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3143C5E_2022_,Y,Y,NORW-3143C5E,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31459EA_2022_,Y,Y,NORW-31459EA,,2022-01-13,107,UK,UK-ENG,Y,,,UK33987,del_trans_373930,UK33987_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314DEBA_2022_,Y,Y,NORW-314DEBA,,2022-01-13,107,UK,UK-ENG,Y,,,UK55131,del_trans_490377,UK55131_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314C6FC_2022_,Y,Y,NORW-314C6FC,,2022-01-09,107,UK,UK-ENG,Y,,,UK45318,del_trans_384197,UK45318_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-314C370_2022_,Y,Y,NORW-314C370,,2022-01-12,107,UK,UK-ENG,Y,,,UK26290,del_trans_356414,UK26290_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314015F_2022_,Y,Y,NORW-314015F,,2022-01-13,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E0A9_2022_,Y,Y,NORW-313E0A9,,2022-01-17,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3137342_2022_,Y,Y,NORW-3137342,,2022-01-17,108,UK,UK-ENG,Y,,,UK30665,del_trans_302038,UK30665_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314072F_2022_,Y,Y,NORW-314072F,,2022-01-10,107,UK,UK-ENG,Y,,,UK27765,del_trans_175844,UK27765_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3146BF4_2022_,Y,Y,NORW-3146BF4,,2022-01-13,107,UK,UK-ENG,Y,,,UK41849,del_trans_227579,UK41849_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31407BC_2022_,Y,Y,NORW-31407BC,,2022-01-03,106,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314E425_2022_,Y,Y,NORW-314E425,,2022-01-13,107,UK,UK-ENG,Y,,,UK27923,del_trans_201611,UK27923_1.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-314A7D3_2022_,Y,Y,NORW-314A7D3,,2022-01-12,107,UK,UK-ENG,Y,,,UK51330,del_trans_258689,UK51330_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314DB5A_2022_,Y,Y,NORW-314DB5A,,2022-01-13,107,UK,UK-ENG,Y,,,UK53987,del_trans_163681,UK53987_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3146B4B_2022_,Y,Y,NORW-3146B4B,,2022-01-10,107,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-314ADB1_2022_,Y,Y,NORW-314ADB1,,2022-01-15,107,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.8.7.15.1.73.13.2.4.1.4.1.1.1.5.1,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31450F1_2022_,Y,Y,NORW-31450F1,,2022-01-12,107,UK,UK-ENG,Y,,,UK25680,del_trans_144594,UK25680_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314BC5D_2022_,Y,Y,NORW-314BC5D,,2022-01-04,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1.557,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-314CA4F_2022_,Y,Y,NORW-314CA4F,,2022-01-02,106,UK,UK-ENG,Y,,,UK40254,del_trans_177379,UK40254_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314746C_2022_,Y,Y,NORW-314746C,,2022-01-13,107,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314E342_2022_,Y,Y,NORW-314E342,,2022-01-12,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3146CBB_2022_,Y,Y,NORW-3146CBB,,2022-01-07,106,UK,UK-ENG,Y,,,UK26212,del_trans_347707,UK26212_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3143737_2022_,Y,Y,NORW-3143737,,2022-01-02,106,UK,UK-ENG,Y,,,UK40268,del_trans_180671,UK40268_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314C6A6_2022_,Y,Y,NORW-314C6A6,,2022-01-12,107,UK,UK-ENG,Y,,,UK28474,del_trans_290713,UK28474_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314C643_2022_,Y,Y,NORW-314C643,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3145CD9_2022_,Y,Y,NORW-3145CD9,,2022-01-03,106,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-314E47B_2022_,Y,Y,NORW-314E47B,,2022-01-13,107,UK,UK-ENG,Y,,,UK16983,del_trans_648603,UK16983_1.8.1.1.2.1.1.1,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-313F5A2_2022_,Y,Y,NORW-313F5A2,,2022-01-12,107,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1.56.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314DBCB_2022_,Y,Y,NORW-314DBCB,,2022-01-13,107,UK,UK-ENG,Y,,,UK28999,del_trans_375719,UK28999_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314619A_2022_,Y,Y,NORW-314619A,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.68,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313F0B5_2022_,Y,Y,NORW-313F0B5,,2022-01-13,107,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314DB20_2022_,Y,Y,NORW-314DB20,,2022-01-13,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1161,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314DBAF_2022_,Y,Y,NORW-314DBAF,,2022-01-06,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313B04C_2022_,Y,Y,NORW-313B04C,,2022-01-17,108,UK,UK-ENG,Y,,,UK26438,del_trans_380770,UK26438_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D923_2022_,Y,Y,NORW-313D923,,2022-01-17,108,UK,UK-ENG,Y,,,UK34163,del_trans_146981,,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314D8DC_2022_,Y,Y,NORW-314D8DC,,2022-01-12,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3142C50_2022_,Y,Y,NORW-3142C50,,2022-01-03,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3143274_2022_,Y,Y,NORW-3143274,,2022-01-13,107,UK,UK-ENG,Y,,,UK32954,del_trans_194126,UK32954_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314B0BC_2022_,Y,Y,NORW-314B0BC,,2022-01-10,107,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3146DC8_2022_,Y,Y,NORW-3146DC8,,2022-01-09,107,UK,UK-ENG,Y,,,UK29087,del_trans_390610,UK29087_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-314BA33_2022_,Y,Y,NORW-314BA33,,2022-01-01,105,UK,UK-ENG,Y,,,UK54624,del_trans_302092,UK54624_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313ED2D_2022_,Y,Y,NORW-313ED2D,,2022-01-02,106,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1.69,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31406BD_2022_,Y,Y,NORW-31406BD,,2022-01-10,107,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1.178,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314C6EE_2022_,Y,Y,NORW-314C6EE,,2022-01-15,107,UK,UK-ENG,Y,,,UK25670,del_trans_141087,UK25670_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313D56F_2022_,Y,Y,NORW-313D56F,,2022-01-17,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314AFDB_2022_,Y,Y,NORW-314AFDB,,2022-01-13,107,UK,UK-ENG,Y,,,UK26062,del_trans_262210,UK26062_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3141C44_2022_,Y,Y,NORW-3141C44,,2022-01-15,107,UK,UK-ENG,Y,,,UK26260,del_trans_351973,UK26260_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314AC88_2022_,Y,Y,NORW-314AC88,,2022-01-13,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31429E0_2022_,Y,Y,NORW-31429E0,,2022-01-13,107,UK,UK-ENG,Y,,,UK27879,del_trans_196863,UK27879_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314D625_2022_,Y,Y,NORW-314D625,,2022-01-04,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1240,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3143646_2022_,Y,Y,NORW-3143646,,2022-01-01,105,UK,UK-ENG,Y,,,UK31135,del_trans_394850,UK31135_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31409AC_2022_,Y,Y,NORW-31409AC,,2022-01-09,107,UK,UK-ENG,Y,,,UK25780,del_trans_169898,UK25780_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31482EA_2022_,Y,Y,NORW-31482EA,,2022-01-09,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3142B43_2022_,Y,Y,NORW-3142B43,,2022-01-09,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314D978_2022_,Y,Y,NORW-314D978,,2022-01-13,107,UK,UK-ENG,Y,,,UK26062,del_trans_262210,UK26062_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313F36D_2022_,Y,Y,NORW-313F36D,,2022-01-13,107,UK,UK-ENG,Y,,,UK26062,del_trans_262210,UK26062_1.63,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3140240_2022_,Y,Y,NORW-3140240,,2022-01-04,106,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1.69,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-314C48C_2022_,Y,Y,NORW-314C48C,,2022-01-12,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.229,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3147820_2022_,Y,Y,NORW-3147820,,2022-01-13,107,UK,UK-ENG,Y,,,UK26417,del_trans_374622,UK26417_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3141E18_2022_,Y,Y,NORW-3141E18,,2022-01-02,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3146596_2022_,Y,Y,NORW-3146596,,2022-01-12,107,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314BA5F_2022_,Y,Y,NORW-314BA5F,,2022-01-13,107,UK,UK-ENG,Y,,,UK26140,del_trans_303889,UK26140_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3145BCC_2022_,Y,Y,NORW-3145BCC,,2022-01-02,106,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1.69,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3146C74_2022_,Y,Y,NORW-3146C74,,2022-01-07,106,UK,UK-ENG,Y,,,UK26062,del_trans_262210,UK26062_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3148F97_2022_,Y,Y,NORW-3148F97,,2022-01-09,107,UK,UK-ENG,Y,,,UK45562,del_trans_398333,UK45562_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-314A69C_2022_,Y,Y,NORW-314A69C,,2022-01-10,107,UK,UK-ENG,Y,,,UK26277,del_trans_354594,UK26277_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31409D6_2022_,Y,Y,NORW-31409D6,,2022-01-10,107,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3146B03_2022_,Y,Y,NORW-3146B03,,2022-01-11,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.66,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31462FD_2022_,Y,Y,NORW-31462FD,,2022-01-13,107,UK,UK-ENG,Y,,,UK51791,del_trans_390736,UK51791_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314A13E_2022_,Y,Y,NORW-314A13E,,2022-01-13,107,UK,UK-ENG,Y,,,UK33608,del_trans_307350,UK33608_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313F424_2022_,Y,Y,NORW-313F424,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3145626_2022_,Y,Y,NORW-3145626,,2022-01-12,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-314C12C_2022_,Y,Y,NORW-314C12C,,2022-01-15,107,UK,UK-ENG,Y,,,UK26661,del_trans_451150,UK26661_1.1.2,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-314AF30_2022_,Y,Y,NORW-314AF30,,2022-01-12,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314D28C_2022_,Y,Y,NORW-314D28C,,2022-01-13,107,UK,UK-ENG,Y,,,UK27704,del_trans_149118,UK27704_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3141FC0_2022_,Y,Y,NORW-3141FC0,,2022-01-12,107,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31469A0_2022_,Y,Y,NORW-31469A0,,2022-01-13,107,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314BF5A_2022_,Y,Y,NORW-314BF5A,,2022-01-13,107,UK,UK-ENG,Y,,,UK29455,del_trans_455560,UK29455_1.7,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3140767_2022_,Y,Y,NORW-3140767,,2022-01-04,106,UK,UK-ENG,Y,,,UK34755,del_trans_501776,UK34755_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3143464_2022_,Y,Y,NORW-3143464,,2022-01-15,107,UK,UK-ENG,Y,,,UK26248,del_trans_350666,UK26248_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31476E9_2022_,Y,Y,NORW-31476E9,,2022-01-02,106,UK,UK-ENG,Y,,,UK13835,del_trans_648074,UK13835_1.1.6.6.2.1.3.3,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-314B1E5_2022_,Y,Y,NORW-314B1E5,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314360E_2022_,Y,Y,NORW-314360E,,2022-01-11,107,UK,UK-ENG,Y,,,UK25634,del_trans_4980,UK25634_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314054D_2022_,Y,Y,NORW-314054D,,2022-01-04,106,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3146A91_2022_,Y,Y,NORW-3146A91,,2022-01-10,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3148DA7_2022_,Y,Y,NORW-3148DA7,,2022-01-15,107,UK,UK-ENG,Y,,,UK25805,del_trans_206672,UK25805_1.21,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3140957_2022_,Y,Y,NORW-3140957,,2022-01-12,107,UK,UK-ENG,Y,,,UK26283,del_trans_354821,UK26283_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3140569_2022_,Y,Y,NORW-3140569,,2022-01-12,107,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314B011_2022_,Y,Y,NORW-314B011,,2022-01-15,107,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.8.7.15.1.33.71.1.1.10.9,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-314E3C1_2022_,Y,Y,NORW-314E3C1,,2022-01-13,107,UK,UK-ENG,Y,,,UK29455,del_trans_455560,UK29455_1.7,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-31434C7_2022_,Y,Y,NORW-31434C7,,2022-01-11,107,UK,UK-ENG,Y,,,UK23094,del_trans_667742,UK23094_1,B.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3143670_2022_,Y,Y,NORW-3143670,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3147903_2022_,Y,Y,NORW-3147903,,2022-01-04,106,UK,UK-ENG,Y,,,UK45190,del_trans_370916,UK45190_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313EDAC_2022_,Y,Y,NORW-313EDAC,,2022-01-15,107,UK,UK-ENG,Y,,,UK26212,del_trans_347707,UK26212_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3143B41_2022_,Y,Y,NORW-3143B41,,2022-01-10,107,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.100,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313FAE5_2022_,Y,Y,NORW-313FAE5,,2022-01-04,106,UK,UK-ENG,Y,,,UK25910,del_trans_200282,UK25910_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313F5F8_2022_,Y,Y,NORW-313F5F8,,2022-01-13,107,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1.125,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3148DB5_2022_,Y,Y,NORW-3148DB5,,2022-01-04,106,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313F6BF_2022_,Y,Y,NORW-313F6BF,,2022-01-04,106,UK,UK-ENG,Y,,,UK26673,del_trans_451922,UK26673_1.1.1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3143CB1_2022_,Y,Y,NORW-3143CB1,,2022-01-12,107,UK,UK-ENG,Y,,,UK26501,del_trans_433413,UK26501_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3136B91_2022_,Y,Y,NORW-3136B91,,2022-01-17,108,UK,UK-ENG,Y,,,UK29364,del_trans_439900,UK29364_1.4,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31487E5_2022_,Y,Y,NORW-31487E5,,2022-01-15,107,UK,UK-ENG,Y,,,UK26082,del_trans_276103,UK26082_1.153,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313A63A_2022_,Y,Y,NORW-313A63A,,2022-01-17,108,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314AF06_2022_,Y,Y,NORW-314AF06,,2022-01-12,107,UK,UK-ENG,Y,,,UK28505,del_trans_297394,UK28505_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-313FC56_2022_,Y,Y,NORW-313FC56,,2022-01-09,107,UK,UK-ENG,Y,,,UK54837,del_trans_390431,UK54837_1.1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3140C62_2022_,Y,Y,NORW-3140C62,,2022-01-14,107,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-313E7B0_2022_,Y,Y,NORW-313E7B0,,2022-01-17,108,UK,UK-ENG,Y,,,UK51778,del_trans_388202,UK51778_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-314D732_2022_,Y,Y,NORW-314D732,,2022-01-11,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.758,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3142F07_2022_,Y,Y,NORW-3142F07,,2022-01-02,106,UK,UK-ENG,Y,,,UK27636,del_trans_2813,,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3146C4A_2022_,Y,Y,NORW-3146C4A,,2022-01-12,107,UK,UK-ENG,Y,,,,,,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3142303_2022_,Y,Y,NORW-3142303,,2022-01-10,107,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1.92,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3148766_2022_,Y,Y,NORW-3148766,,2022-01-11,107,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314A8E0_2022_,Y,Y,NORW-314A8E0,,2022-01-10,107,UK,UK-ENG,Y,,,UK29522,del_trans_160044,UK29522_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314BD4E_2022_,Y,Y,NORW-314BD4E,,2022-01-13,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.43,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3147523_2022_,Y,Y,NORW-3147523,,2022-01-12,107,UK,UK-ENG,Y,,,UK26383,del_trans_363872,UK26383_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-314707E_2022_,Y,Y,NORW-314707E,,2022-01-13,107,UK,UK-ENG,Y,,,UK25670,del_trans_141087,UK25670_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3148D52_2022_,Y,Y,NORW-3148D52,,2022-01-12,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1162,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31460FF_2022_,Y,Y,NORW-31460FF,,2022-01-13,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
