central_sample_id,sequence_name,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,lineage,lineage_support,uk_lineage,del_lineage,phylotype
NORW-F7637,England/NORW-F7637/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.8.2.2
NORW-F65B3,England/NORW-F65B3/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F7251,England/NORW-F7251/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F6C36,England/NORW-F6C36/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.221,,UK3400,del_trans_15610,UK3400_1
NORW-EED3E,England/NORW-EED3E/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177.16,,UK4721,del_trans_1931,UK4721_1.1.34.18.1.1
NORW-F6B66,England/NORW-F6B66/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.1.307,,UK1143,del_trans_20977,UK1143_1.23.2.1.5
NORW-F7673,England/NORW-F7673/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F75D0,England/NORW-F75D0/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F7691,England/NORW-F7691/2020,,2020-11-30,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F7716,England/NORW-F7716/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK5050,del_trans_10080,UK5050_1.52.1.1.18
NORW-F9811,England/NORW-F9811/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5
NORW-F7619,England/NORW-F7619/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F9222,England/NORW-F9222/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F639B,England/NORW-F639B/2020,,2020-11-25,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F6B84,England/NORW-F6B84/2020,,2020-12-03,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F983F,England/NORW-F983F/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5.2
NORW-F65D1,England/NORW-F65D1/2020,,2020-11-30,,UK,UK-ENG,N,,,B.1.221,,UK3400,del_trans_15610,UK3400_1
NORW-F6708,England/NORW-F6708/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F96EA,England/NORW-F96EA/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-EEEB3,England/NORW-EEEB3/2020,,2020-11-30,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F74F1,England/NORW-F74F1/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2.1
NORW-F644D,England/NORW-F644D/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.1
NORW-F7136,England/NORW-F7136/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F653B,England/NORW-F653B/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1.58
NORW-F73D6,England/NORW-F73D6/2020,,2020-11-25,,UK,UK-ENG,N,,,B.1.177,,UK4852,del_trans_5042,UK4852_1
NORW-F6F6A,England/NORW-F6F6A/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F63F5,England/NORW-F63F5/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177,,UK4985,del_trans_8034,UK4985_1.45.5
NORW-F73A9,England/NORW-F73A9/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F6647,England/NORW-F6647/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F66DE,England/NORW-F66DE/2020,,2020-12-03,,UK,UK-ENG,N,,,B.1.177.16,,UK4721,del_trans_1931,UK4721_1.1.34.18.1.1
NORW-F8B19,England/NORW-F8B19/2020,,2020-11-22,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F6735,England/NORW-F6735/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2
NORW-F9987,England/NORW-F9987/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5072,del_trans_10536,UK5072_1.1.1
NORW-F6717,England/NORW-F6717/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2
NORW-EED5C,England/NORW-EED5C/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-EEDB6,England/NORW-EEDB6/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.1.182,,UK1886,del_trans_18373,UK1886_1.2.1
NORW-F6726,England/NORW-F6726/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-EEDD4,England/NORW-EEDD4/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.177.4,,UK501,del_trans_7132,UK501_1.9.1
NORW-F986C,England/NORW-F986C/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5.2
NORW-F6D9D,England/NORW-F6D9D/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F74C4,England/NORW-F74C4/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1,,UK3419,del_trans_1887,UK3419_1.1.1
NORW-F7558,England/NORW-F7558/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-EEE2C,England/NORW-EEE2C/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.36.17,,UK352,del_trans_17329,UK352_1.1.13.1.1.1.1
NORW-F6771,England/NORW-F6771/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1.28
NORW-F937A,England/NORW-F937A/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F7576,England/NORW-F7576/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2
NORW-F8B82,England/NORW-F8B82/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.1.1,,UK2949,del_trans_20694,UK2949_1
NORW-F941D,England/NORW-F941D/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F6F3D,England/NORW-F6F3D/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.2
NORW-EEDA7,England/NORW-EEDA7/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2.1
NORW-F6629,England/NORW-F6629/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F6CFA,England/NORW-F6CFA/2020,,2020-12-03,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13
NORW-F9741,England/NORW-F9741/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2.4
NORW-F6C54,England/NORW-F6C54/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2
NORW-F65A4,England/NORW-F65A4/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19.1
NORW-F6F88,England/NORW-F6F88/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.177,,UK5050,del_trans_10080,UK5050_1.52.1.1.11.1
NORW-F7154,England/NORW-F7154/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-EED6B,England/NORW-EED6B/2020,,2020-11-30,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F6FD3,England/NORW-F6FD3/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-EEDE3,England/NORW-EEDE3/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F6744,England/NORW-F6744/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1.6
NORW-F679F,England/NORW-F679F/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.1.311,,UK1458,del_trans_19636,UK1458_1.51.1.1.1.3
NORW-F74D3,England/NORW-F74D3/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2.1
NORW-F9037,England/NORW-F9037/2020,,2020-11-29,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F89D3,England/NORW-F89D3/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F97BA,England/NORW-F97BA/2020,,2020-11-28,,UK,UK-ENG,N,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2.1.1
NORW-EEE4A,England/NORW-EEE4A/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F6586,England/NORW-F6586/2020,,2020-12-03,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5.2
NORW-F66FC,England/NORW-F66FC/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F7646,England/NORW-F7646/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13
NORW-EEDC5,England/NORW-EEDC5/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19.1
NORW-F984E,England/NORW-F984E/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5.2
NORW-F969F,England/NORW-F969F/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-EED10,England/NORW-EED10/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F8B37,England/NORW-F8B37/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F97F6,England/NORW-F97F6/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5.2
NORW-F654A,England/NORW-F654A/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2
NORW-F76CE,England/NORW-F76CE/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-EEE3B,England/NORW-EEE3B/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.36.17,,UK352,del_trans_17329,UK352_1.1.13.1.1.1.1
NORW-F6C72,England/NORW-F6C72/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2.4
NORW-F6C18,England/NORW-F6C18/2020,,2020-12-03,,UK,UK-ENG,Y,,,B.1.177,,UK5050,del_trans_10080,UK5050_1.52.1.1.11
NORW-F94FF,England/NORW-F94FF/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F75C1,England/NORW-F75C1/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F642F,England/NORW-F642F/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.36.17,,UK352,del_trans_17329,UK352_1.1.13.1.1.1.1
NORW-F9240,England/NORW-F9240/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F8AB2,England/NORW-F8AB2/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.4
NORW-F9538,England/NORW-F9538/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F734F,England/NORW-F734F/2020,,2020-11-27,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F6683,England/NORW-F6683/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.10
NORW-F779E,England/NORW-F779E/2020,,2020-11-29,,UK,UK-ENG,N,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F6F4C,England/NORW-F6F4C/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F76FB,England/NORW-F76FB/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F7549,England/NORW-F7549/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F8F68,England/NORW-F8F68/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F778F,England/NORW-F778F/2020,,2020-11-27,,UK,UK-ENG,N,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F700C,England/NORW-F700C/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F6BDF,England/NORW-F6BDF/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177.16,,UK4721,del_trans_1931,UK4721_1.1.34.18.1
NORW-F8D04,England/NORW-F8D04/2020,,2020-12-01,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-EED89,England/NORW-EED89/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F9820,England/NORW-F9820/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.177,,UK5077,del_trans_6648,UK5077_1.5.2
NORW-F6B0C,England/NORW-F6B0C/2020,,2020-12-03,,UK,UK-ENG,Y,,,B.1.177.10,,UK4652,del_trans_2768,UK4652_1.1.2.8
NORW-F7172,England/NORW-F7172/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F88F4,England/NORW-F88F4/2020,,2020-11-22,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.16
NORW-F9134,England/NORW-F9134/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F6665,England/NORW-F6665/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F8D8C,England/NORW-F8D8C/2020,,2020-12-02,,UK,UK-ENG,N,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-EED4D,England/NORW-EED4D/2020,,2020-11-29,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F8E6B,England/NORW-F8E6B/2020,,2020-12-01,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F750D,England/NORW-F750D/2020,,2020-12-02,,UK,UK-ENG,Y,,,B.1.36.17,,UK2137,del_trans_17563,UK2137_1.1.1.1.2.1
NORW-F8B28,England/NORW-F8B28/2020,,2020-11-22,,UK,UK-ENG,Y,,,B.1.177,,UK4852,del_trans_5042,UK4852_1
NORW-F65E0,England/NORW-F65E0/2020,,2020-11-30,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
--
EDB10482,Scotland/EDB10482/2020,,2020-10-19,,UK,UK-SCT,N,,,B.1.177.5,,UK4985,del_trans_8034,UK4985_1.26.1.1
NORW-F61DD,England/NORW-F61DD/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F91E9,England/NORW-F91E9/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1,,UK624,del_trans_15373,
NORW-F8FFF,England/NORW-F8FFF/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F6234,England/NORW-F6234/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.8.2.2.1
NORW-F9046,England/NORW-F9046/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F8AFE,England/NORW-F8AFE/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1.258,,UK237,del_trans_1310,UK237_1.1
NORW-F9116,England/NORW-F9116/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F646B,England/NORW-F646B/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1,,UK4302,del_trans_18090,
NORW-F61EC,England/NORW-F61EC/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F62F8,England/NORW-F62F8/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177,,UK2113,del_trans_5009,UK2113_1.11
NORW-F8FC2,England/NORW-F8FC2/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F9125,England/NORW-F9125/2020,,2020-11-23,,UK,UK-ENG,N,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F9204,England/NORW-F9204/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F91AD,England/NORW-F91AD/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F6401,England/NORW-F6401/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19.1
NORW-F9064,England/NORW-F9064/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177.16,,UK4721,del_trans_1931,UK4721_1.1.34.18.1.1
NORW-F63AA,England/NORW-F63AA/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F6331,England/NORW-F6331/2020,,2020-11-27,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F6AF0,England/NORW-F6AF0/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19
NORW-F8997,England/NORW-F8997/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.18
NORW-F6322,England/NORW-F6322/2020,,2020-11-27,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.10.59.1.1
NORW-F628F,England/NORW-F628F/2020,,2020-11-27,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1.75
NORW-F8A3A,England/NORW-F8A3A/2020,,2020-11-22,,UK,UK-ENG,Y,,,B.1.177.16,,UK4721,del_trans_1931,UK4721_1.1.34.18.1.1
NORW-F6D42,England/NORW-F6D42/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.1.182,,UK1886,del_trans_18373,UK1886_1.2
NORW-F8F95,England/NORW-F8F95/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2
NORW-F637D,England/NORW-F637D/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F61FB,England/NORW-F61FB/2020,,2020-11-27,,UK,UK-ENG,Y,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2.1
NORW-F62AD,England/NORW-F62AD/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F6304,England/NORW-F6304/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F63C8,England/NORW-F63C8/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.18
NORW-F8FE0,England/NORW-F8FE0/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.177,,UK4828,del_trans_11093,UK4828_1.18.2
NORW-F88E5,England/NORW-F88E5/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F6D33,England/NORW-F6D33/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1099,del_trans_26885,
NORW-F8F77,England/NORW-F8F77/2020,,2020-11-24,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1.1
NORW-F9091,England/NORW-F9091/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F8E10,England/NORW-F8E10/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177.4,,UK501,del_trans_7132,UK501_1.9.1
NORW-F63B9,England/NORW-F63B9/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.19.1
NORW-F90DD,England/NORW-F90DD/2020,,2020-11-23,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F8B73,England/NORW-F8B73/2020,,2020-11-22,,UK,UK-ENG,N,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.16
NORW-F90BF,England/NORW-F90BF/2020,,2020-11-23,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.18
NORW-F62E9,England/NORW-F62E9/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.10
NORW-F918F,England/NORW-F918F/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.36.1,,UK5396,del_trans_17319,UK5396_1.1.2.3
NORW-F919E,England/NORW-F919E/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177,,UK4811,del_trans_4421,UK4811_1.2.2
NORW-F9082,England/NORW-F9082/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2
NORW-F91DA,England/NORW-F91DA/2020,,2020-12-23,,UK,UK-ENG,Y,,,B.1.1.37,,UK1893,del_trans_18132,UK1893_1.3.1.2.4.1.1.7.1.2.1
NORW-F635F,England/NORW-F635F/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265
NORW-F8BDD,England/NORW-F8BDD/2020,,2020-11-24,,UK,UK-ENG,N,,,B.1,,UK4717,del_trans_88,UK4717_1
NORW-F6243,England/NORW-F6243/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177.17,,UK4715,del_trans_4778,UK4715_1
NORW-F8E2F,England/NORW-F8E2F/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.177.4,,UK501,del_trans_7132,UK501_1.9.1
NORW-F8D13,England/NORW-F8D13/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177,,UK438,del_trans_5189,UK438_1.28
NORW-F8E5C,England/NORW-F8E5C/2020,,2020-11-25,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.16.2
NORW-F638C,England/NORW-F638C/2020,,2020-11-26,,UK,UK-ENG,Y,,,B.1.177.4,,UK501,del_trans_7132,UK501_1.9.1
--
EDB9818,Scotland/EDB9818/2020,,2020-11-02,,UK,UK-SCT,N,,,B.1.177,,UK409,del_trans_3007,UK409_1
NORW-F7B29,England/NORW-F7B29/2020,,2020-11-17,,UK,UK-ENG,Y,,,B.1.1.7,,UK1476,del_trans_26865,UK1476_1.33.13.265.16
NORW-F842D,England/NORW-F842D/2020,,2020-11-19,,UK,UK-ENG,N,,,B.1.177,,UK438,del_trans_5189,UK438_1
NORW-F58AC,England/NORW-F58AC/2020,,2020-11-08,,UK,UK-ENG,Y,,,B.1.177,,UK4985,del_trans_8034,UK4985_1.45.5
NORW-F4F02,England/NORW-F4F02/2020,,2020-11-03,,UK,UK-ENG,Y,,,B.1.160,,UK4170,del_trans_15658,UK4170_1.1
NORW-F5059,England/NORW-F5059/2020,,2020-11-06,,UK,UK-ENG,Y,,,B.1.177.26,,UK4855,del_trans_5030,UK4855_1.4.4
NORW-F5824,England/NORW-F5824/2020,,2020-11-06,,UK,UK-ENG,Y,,,B.1.177.8,,UK6007,del_trans_10730,UK6007_1
NORW-F58BB,England/NORW-F58BB/2020,,2020-10-31,,UK,UK-ENG,Y,,,B.1.177.26,,UK4855,del_trans_5030,UK4855_1.4
NORW-F5718,England/NORW-F5718/2020,,2020-10-30,,UK,UK-ENG,Y,,,B.1.177.26,,UK4855,del_trans_5030,UK4855_1.4.1
NORW-F2BE2,England/NORW-F2BE2/2020,,2020-11-18,,UK,UK-ENG,N,,,B.1.1.198,,UK2969,del_trans_19488,UK2969_1.3.1.2
NORW-F5086,England/NORW-F5086/2020,,2020-11-06,,UK,UK-ENG,Y,,,B.1.1.279,,UK2558,del_trans_18394,UK2558_1.1.1.10.4
NORW-F5912,England/NORW-F5912/2020,,2020-11-04,,UK,UK-ENG,Y,,,B.1.177.26,,UK4855,del_trans_5030,UK4855_1.4.5
